#&a / °	I1 / %
-3.429	20.8
-3.434	23.2
-3.440	24.8
-3.445	25.2
-3.450	25.2
-3.456	24.8
-3.461	23.6
-3.466	21.2
-3.472	18.4
-3.477	16.0
-3.482	14.0
-3.488	12.4
-3.493	10.8
-3.498	9.2
-3.504	8.4
-3.509	8.4
-3.514	9.6
-3.520	11.2
-3.525	13.2
-3.530	15.6
-3.536	18.4
-3.541	21.6
-3.546	23.6
-3.552	24.4
-3.557	24.4
-3.562	24.0
-3.568	22.8
-3.573	20.8
-3.578	18.4
-3.584	16.0
-3.589	14.0
-3.594	12.0
-3.600	10.4
-3.605	9.2
-3.610	8.4
-3.616	8.4
-3.621	9.2
-3.626	10.8
-3.632	12.8
-3.637	14.8
-3.642	17.2
-3.647	20.0
-3.653	22.0
-3.658	22.8
-3.663	22.4
-3.669	22.0
-3.674	20.8
-3.679	18.8
-3.685	16.4
-3.690	14.4
-3.695	12.4
-3.701	10.8
-3.706	9.2
-3.711	8.0
-3.717	7.6
-3.722	8.0
-3.727	9.2
-3.733	11.2
-3.738	13.2
-3.743	15.2
-3.749	17.6
-3.754	19.6
-3.759	20.8
-3.765	21.2
-3.770	20.4
-3.775	19.2
-3.781	17.2
-3.786	15.2
-3.791	12.8
-3.797	11.2
-3.802	9.6
-3.807	8.4
-3.813	7.2
-3.818	6.8
-3.823	7.2
-3.829	8.4
-3.834	10.0
-3.839	12.0
-3.844	13.6
-3.850	15.6
-3.855	17.6
-3.860	18.8
-3.866	18.8
-3.871	18.4
-3.876	17.2
-3.882	15.6
-3.887	13.6
-3.892	11.6
-3.898	10.0
-3.903	8.4
-3.908	7.2
-3.914	6.8
-3.919	6.4
-3.924	6.4
-3.930	7.2
-3.935	8.8
-3.940	10.8
-3.946	12.8
-3.951	14.8
-3.956	16.4
-3.962	16.8
-3.967	16.0
-3.972	14.8
-3.978	13.6
-3.983	12.0
-3.988	10.0
-3.994	8.8
-3.999	7.6
-4.004	6.4
-4.009	6.0
-4.015	5.6
-4.020	6.0
-4.025	6.8
-4.031	8.4
-4.036	10.0
-4.041	11.2
-4.047	12.4
-4.052	14.0
-4.057	14.4
-4.063	14.0
-4.068	12.8
-4.073	11.6
-4.079	10.4
-4.084	8.8
-4.089	7.6
-4.095	6.4
-4.100	5.6
-4.105	4.8
-4.111	4.8
-4.116	5.2
-4.121	6.0
-4.127	7.6
-4.132	9.2
-4.137	10.4
-4.143	11.6
-4.148	12.4
-4.153	12.0
-4.158	11.2
-4.164	10.4
-4.169	9.2
-4.174	8.0
-4.180	6.8
-4.185	5.6
-4.190	4.8
-4.196	4.4
-4.201	4.4
-4.206	4.4
-4.212	5.2
-4.217	6.0
-4.222	7.2
-4.228	8.0
-4.233	9.2
-4.238	10.0
-4.244	10.0
-4.249	9.2
-4.254	8.4
-4.260	7.6
-4.265	6.8
-4.270	6.0
-4.275	5.2
-4.281	4.4
-4.286	4.0
-4.291	3.6
-4.297	4.0
-4.302	4.4
-4.307	5.2
-4.313	6.0
-4.318	6.8
-4.323	7.6
-4.329	8.0
-4.334	8.0
-4.339	7.6
-4.345	6.8
-4.350	6.0
-4.355	5.2
-4.361	4.8
-4.366	4.0
-4.371	3.6
-4.377	3.2
-4.382	3.2
-4.387	3.6
-4.392	4.0
-4.398	4.8
-4.403	5.6
-4.408	6.0
-4.414	6.4
-4.419	6.4
-4.424	6.0
-4.430	5.6
-4.435	5.2
-4.440	4.8
-4.446	4.4
-4.451	3.6
-4.456	3.2
-4.462	2.8
-4.467	2.8
-4.472	2.8
-4.478	3.2
-4.483	3.6
-4.488	4.4
-4.493	4.8
-4.499	4.8
-4.504	4.8
-4.509	4.4
-4.515	4.4
-4.520	4.4
-4.525	4.0
-4.531	3.6
-4.536	3.2
-4.541	2.8
-4.547	2.4
-4.552	2.4
-4.557	2.4
-4.563	2.8
-4.568	3.2
-4.573	3.6
-4.578	4.0
-4.584	4.0
-4.589	4.0
-4.594	4.0
-4.600	3.6
-4.605	3.6
-4.610	3.2
-4.616	2.8
-4.621	2.4
-4.626	2.0
-4.632	2.0
-4.637	2.0
-4.642	2.0
-4.648	2.4
-4.653	2.8
-4.658	2.8
-4.663	2.8
-4.669	2.8
-4.674	2.8
-4.679	2.8
-4.685	2.8
-4.690	2.8
-4.695	2.4
-4.701	2.0
-4.706	1.6
-4.711	1.6
-4.717	1.6
-4.722	1.6
-4.727	1.6
-4.733	2.0
-4.738	2.0
-4.743	2.0
-4.748	2.0
-4.754	2.0
-4.759	2.0
-4.764	2.0
-4.770	2.0
-4.775	2.0
-4.780	1.6
-4.786	1.6
-4.791	1.2
-4.796	1.2
-4.802	1.2
-4.807	1.2
-4.812	1.2
-4.818	1.6
-4.823	1.6
-4.828	1.6
-4.833	1.6
-4.839	1.6
-4.844	1.6
-4.849	1.6
-4.855	1.6
-4.860	1.2
-4.865	1.2
-4.871	1.2
-4.876	1.2
-4.881	1.2
-4.887	1.2
-4.892	1.2
-4.897	1.2
-4.902	1.2
-4.908	1.2
-4.913	1.2
-4.918	1.2
-4.924	1.2
-4.929	1.2
-4.934	1.2
-4.940	1.2
-4.945	1.2
-4.950	1.2
-4.956	1.2
-4.961	1.2
-4.966	1.2
-4.971	1.2
-4.977	1.2
-4.982	1.2
-4.987	1.2
-4.993	1.2
-4.998	1.2
-5.003	1.2
-5.009	1.2
-5.014	1.2
-5.019	1.2
-5.025	0.8
-5.030	0.8
-5.035	0.8
-5.040	0.8
-5.046	0.8
-5.051	0.8
-5.056	0.8
-5.062	0.8
-5.067	0.8
-5.072	0.8
-5.078	0.8
-5.083	0.8
-5.088	0.8
-5.094	0.8
-5.099	0.8
-5.104	0.8
-5.109	0.8
-5.115	0.8
-5.120	0.8
-5.125	0.8
-5.131	0.8
-5.136	0.8
-5.141	0.8
-5.147	0.8
-5.152	0.8
-5.157	0.8
-5.162	0.8
-5.168	0.8
-5.173	0.8
-5.178	0.8
-5.184	0.8
-5.189	0.8
-5.194	0.8
-5.200	0.8
-5.205	0.8
-5.210	0.8
-5.216	0.8
-5.221	0.8
-5.226	0.8
-5.231	0.8
-5.237	0.8
-5.242	0.8
-5.247	0.8
-5.253	0.8
-5.258	0.8
-5.263	0.8
-5.269	0.8
-5.274	0.8
-5.279	0.8
-5.284	0.8
-5.290	0.8
-5.295	0.8
-5.300	0.8
-5.306	0.8
-5.311	0.8
-5.316	0.8
-5.322	0.8
-5.327	0.8
-5.332	0.8
-5.337	0.8
-5.343	0.8
-5.348	0.8
-5.353	0.8
-5.359	0.8
-5.364	0.8
-5.369	0.8
-5.375	0.8
-5.380	0.8
-5.385	0.8
-5.390	0.8
-5.396	0.8
-5.401	0.8
-5.406	0.8
-5.412	0.8
-5.417	0.8
-5.422	0.8
-5.428	0.8
-5.433	0.8
-5.438	0.8
-5.443	0.8
-5.449	0.8
-5.454	0.8
